谱,定数,BPM,小节,时刻s,手,落键,任务类型,星星终点,BREAK,同键连续串长,同刻另一手,同刻note数,本手上一落键,本手上一类型,上一落键环距,距上一落键_拍,本手下一落键,另一手被钉,谱内位置五等分
493-セイクリッド ルイン-mas,13.9,186,9,12.0968,L,3,star,,0,1,R6(slide),2,6,star,3,1.0,4,slide:2>6,1
493-セイクリッド ルイン-mas,13.9,186,14,18.7097,L,2,tap,,0,1,R5(slide),2,5,star,3,1.0,1,slide:8>5,1
493-セイクリッド ルイン-mas,13.9,186,62,80.2419,L,2,tap,,0,1,,1,4,tap,2,0.5,4,,4
493-セイクリッド ルイン-mas,13.9,186,62,80.5645,L,2,tap,,0,1,,1,4,tap,2,0.5,4,,4
493-セイクリッド ルイン-mas,13.9,186,62,80.8871,L,2,tap,,0,1,,1,4,tap,2,0.5,4,,4
493-セイクリッド ルイン-mas,13.9,186,62,81.2097,L,2,tap,,0,1,,1,4,tap,2,0.5,6,,4
493-セイクリッド ルイン-mas,13.9,186,63,81.4516,R,7,tap,,0,1,,1,3,tap,4,0.5,5,,4
493-セイクリッド ルイン-mas,13.9,186,63,81.7742,R,7,tap,,0,1,,1,5,tap,2,0.5,5,,4
493-セイクリッド ルイン-mas,13.9,186,63,82.0968,R,7,tap,,0,1,,1,5,tap,2,0.5,5,,4
493-セイクリッド ルイン-mas,13.9,186,63,82.4194,R,7,tap,,0,1,,1,5,tap,2,0.5,5,,4
493-セイクリッド ルイン-mas,13.9,186,64,83.0645,R,7,tap,,0,1,,1,5,hold,2,1.5,3,,4
493-セイクリッド ルイン-mas,13.9,186,64,83.7097,L,2,tap,,0,1,,1,4,hold,2,1.5,8,,4
493-セイクリッド ルイン-mas,13.9,186,92,119.8387,R,7,star,,0,1,L3(slide),2,3,star,4,1.0,3,slide:8>3,5
493-セイクリッド ルイン-mas,13.9,186,92,119.8387,L,3,slide,7,0,1,R7(star),2,8,slide,3,1.0,7,,5
493-セイクリッド ルイン-mas,13.9,186,93,120.4839,R,6,star,,0,1,L3(slide),2,3,star,3,1.0,5,slide:7>3,5
493-セイクリッド ルイン-mas,13.9,186,93,120.4839,L,3,slide,6,0,1,R6(star),2,7,slide,4,1.0,6,,5
493-セイクリッド ルイン-mas,13.9,186,98,127.0968,R,7,tap,,0,1,L4(slide),2,4,star,3,1.0,8,slide:1>4,5
494-Schwarzschild-mas,14.3,188,5,6.8085,L,3,tap,,0,1,,1,1,tap,2,0.667,7,,1
494-Schwarzschild-mas,14.3,188,5,7.3404,L,3,tap,,0,1,,1,6,tap,3,0.667,1,,1
494-Schwarzschild-mas,14.3,188,24,30.7181,L,2,tap,,0,1,,1,7,tap,3,0.5,4,,2
494-Schwarzschild-mas,14.3,188,24,31.117,R,6,tap,,0,1,,1,8,tap,2,0.5,2,,2
494-Schwarzschild-mas,14.3,188,24,31.6755,R,7,tap,,0,1,,1,5,tap,2,0.5,1,,2
494-Schwarzschild-mas,14.3,188,39,50.266,L,3,tap,,0,1,,1,1,hold,2,1.5,7,,3
494-Schwarzschild-mas,14.3,188,39,50.9043,R,6,tap,,0,1,,1,8,hold,2,1.5,4,,3
494-Schwarzschild-mas,14.3,188,69,89.1223,L,3,tap,,0,1,,1,4,tap,1,0.5,5,,4
494-Schwarzschild-mas,14.3,188,71,91.6755,R,6,tap,,0,1,,1,5,tap,1,0.5,4,,4
494-Schwarzschild-mas,14.3,188,77,98.617,L,2,tap,,0,1,,1,4,tap,2,0.5,4,,5
494-Schwarzschild-mas,14.3,188,77,99.0957,L,3,tap,,0,1,,1,1,tap,2,0.5,1,,5
494-Schwarzschild-mas,14.3,188,79,101.1702,R,7,tap,,0,1,,1,5,tap,2,0.5,5,,5
494-Schwarzschild-mas,14.3,188,79,101.6489,R,6,tap,,0,1,,1,8,tap,2,0.5,8,,5
50-FEEL ALIVE-mas,13.7,162,7,10.3704,R,6,hold,,0,1,,1,4,tap,2,0.5,3,,1
50-FEEL ALIVE-mas,13.7,162,7,11.4815,L,2,tap,,0,1,,1,7,tap,3,2.0,8,,1
50-FEEL ALIVE-mas,13.7,162,17,26.3889,L,2,tap,,0,1,,1,1,tap,1,0.5,1,,2
50-FEEL ALIVE-mas,13.7,162,21,32.4074,R,7,tap,,1,1,,1,5,tap,2,0.5,2,,2
50-FEEL ALIVE-mas,13.7,162,22,32.963,L,3,tap,,0,1,,1,8,tap,3,1.25,7,hold:2>None,3
50-FEEL ALIVE-mas,13.7,162,23,34.0741,R,6,tap,,0,1,,1,2,hold,4,4.0,2,hold:7>None,3
50-FEEL ALIVE-mas,13.7,162,26,38.8889,L,3,tap,,0,1,,1,8,tap,3,1.5,7,hold:2>None,3
50-FEEL ALIVE-mas,13.7,162,27,40.0,R,6,tap,,0,1,,1,2,hold,4,4.0,2,hold:7>None,3
50-FEEL ALIVE-mas,13.7,162,28,42.7778,L,3,tap,,0,1,,1,4,tap,1,0.5,6,,3
50-FEEL ALIVE-mas,13.7,162,30,45.0,R,6,slide,2,0,1,,1,3,slide,3,0.5,8,,3
50-FEEL ALIVE-mas,13.7,162,32,48.7037,R,6,tap,,0,1,,1,8,tap,2,0.5,4,,3
50-FEEL ALIVE-mas,13.7,162,34,51.5741,R,6,tap,,0,1,,1,8,tap,2,0.5,4,,4
50-FEEL ALIVE-mas,13.7,162,43,64.8148,L,2,slide,5,0,1,,1,7,tap,3,1.5,6,slide:2>7,4
50-FEEL ALIVE-mas,13.7,162,49,73.7963,L,2,tap,,0,1,,1,1,tap,1,0.5,1,,5
500-Alea jacta est!-mas,14.4,162,19,28.5185,L,2,slide,4,0,1,,1,5,tap,3,1.5,6,slide:2>4,2
500-Alea jacta est!-mas,14.4,162,20,29.6296,R,7,hold,,0,1,,1,1,tap,2,0.5,1,,2
500-Alea jacta est!-mas,14.4,162,20,30.3704,L,2,hold,,0,1,,1,8,tap,2,0.5,5,,2
500-Alea jacta est!-mas,14.4,162,24,37.037,R,6,star,,0,2,,1,4,tap,2,2.25,6,slide:7>2,2
500-Alea jacta est!-mas,14.4,162,24,37.4074,R,6,slide,3,0,1,,1,6,tap,0,0.25,3,slide:7>2,2
500-Alea jacta est!-mas,14.4,162,25,37.3148,R,6,tap,,0,2,,1,6,star,0,0.75,6,slide:7>2,2
500-Alea jacta est!-mas,14.4,162,27,41.4815,L,2,hold,,0,1,R3(star),2,7,tap,3,1.0,7,slide:3>5,2
500-Alea jacta est!-mas,14.4,162,28,42.2222,R,6,hold,,0,1,L7(star),2,3,slide,3,1.0,2,slide:7>1,2
500-Alea jacta est!-mas,14.4,162,34,50.7407,L,2,tap,,0,1,,1,4,tap,2,0.5,8,,2
500-Alea jacta est!-mas,14.4,162,34,51.4815,R,6,tap,,0,1,,1,8,tap,2,0.5,8,,2
500-Alea jacta est!-mas,14.4,162,50,74.8148,R,6,tap,,0,2,,1,3,hold,3,2.0,1,,3
500-Alea jacta est!-mas,14.4,162,55,82.8704,R,6,slide,2,0,1,,1,8,slide,2,0.75,5,,4
500-Alea jacta est!-mas,14.4,162,64,95.0926,L,2,tap,,0,1,,1,4,tap,2,0.5,4,,4
501-B.M.S-mas,14.2,200,2,3.3,L,3,tap,,0,1,R2(tap),2,4,tap,1,1.5,3,,1
501-B.M.S-mas,14.2,200,2,3.45,L,3,tap,,0,1,R2(tap),2,3,tap,0,0.5,4,,1
501-B.M.S-mas,14.2,200,11,13.425,R,7,tap,,0,1,,1,2,tap,3,0.5,2,,1
501-B.M.S-mas,14.2,200,24,28.95,L,3,tap,,0,1,,1,1,tap,2,0.5,1,,2
501-B.M.S-mas,14.2,200,24,29.25,L,3,tap,,0,1,,1,1,tap,2,0.5,1,,2
501-B.M.S-mas,14.2,200,24,29.55,L,3,tap,,0,1,,1,1,tap,2,0.5,1,,2
501-B.M.S-mas,14.2,200,24,29.85,L,3,tap,,0,1,,1,1,tap,2,0.5,1,,2
501-B.M.S-mas,14.2,200,25,30.15,L,3,tap,,0,1,,1,1,tap,2,0.5,1,,2
501-B.M.S-mas,14.2,200,26,31.575,R,7,tap,,0,1,,1,5,tap,2,0.5,5,,2
501-B.M.S-mas,14.2,200,26,31.875,R,7,tap,,0,1,,1,5,tap,2,0.5,5,,2
501-B.M.S-mas,14.2,200,26,32.175,R,7,tap,,0,1,,1,5,tap,2,0.5,5,,2
501-B.M.S-mas,14.2,200,32,39.45,L,3,slide,5,0,1,,1,4,tap,1,1.5,6,hold:3>None,3
501-B.M.S-mas,14.2,200,54,65.625,R,7,tap,,0,1,,1,3,tap,4,0.5,4,,4
501-B.M.S-mas,14.2,200,63,76.125,L,2,slide,6,0,1,,1,6,tap,4,0.5,6,,5
501-B.M.S-mas,14.2,200,65,78.825,L,2,tap,,0,1,,1,4,tap,2,0.5,4,,5
501-B.M.S-mas,14.2,200,65,79.125,L,2,tap,,0,1,,1,4,tap,2,0.5,4,,5
501-B.M.S-mas,14.2,200,66,79.425,L,2,tap,,0,1,,1,4,tap,2,0.5,8,,5
501-B.M.S-mas,14.2,200,67,81.225,R,7,tap,,0,1,,1,5,tap,2,0.5,5,,5
501-B.M.S-mas,14.2,200,67,81.525,R,7,tap,,0,1,,1,5,tap,2,0.5,5,,5
501-B.M.S-mas,14.2,200,68,81.825,R,7,tap,,0,1,,1,5,tap,2,0.5,4,,5
501-B.M.S-mas,14.2,200,76,91.875,L,2,tap,,0,1,,1,7,slide,3,1.25,4,,5
501-B.M.S-mas,14.2,200,76,92.175,L,2,tap,,0,1,,1,4,tap,2,0.5,4,,5
501-B.M.S-mas,14.2,200,77,92.475,L,2,tap,,0,1,,1,4,tap,2,0.5,4,,5
503-FFT-mas,14,180,42,56.5,L,3,slide,1,0,1,R2(tap),2,7,slide,4,0.5,8,,3
503-FFT-mas,14,180,43,58.1667,R,6,slide,2,0,1,L8(tap),2,2,slide,4,1.0,3,slide:8>4,3
503-FFT-mas,14,180,46,61.8333,L,3,slide,7,0,1,R2(tap),2,7,slide,4,0.5,1,,3
503-FFT-mas,14,180,67,91.0,R,7,slide,2,0,1,L2(tap),2,2,slide,3,1.0,1,,4
503-FFT-mas,14,180,68,91.0,L,2,tap,,0,1,R7(slide),2,7,star,3,1.0,7,slide:2>7,4
503-FFT-mas,14,180,69,92.75,L,2,tap,,0,1,,1,4,tap,2,0.5,4,,4
503-FFT-mas,14,180,82,110.5,R,6,slide,2,0,1,L8(tap),2,2,slide,4,0.5,2,,5
503-FFT-mas,14,180,84,113.0,R,6,slide,2,0,1,L4(star),2,2,slide,4,1.0,8,slide:4>6,5
503-FFT-remas,14.5,180,7,9.6667,L,2,tap,,0,1,,1,6,tap,4,0.5,3,slide:1>5,1
503-FFT-remas,14.5,180,7,9.75,L,3,tap,,0,1,,1,2,tap,1,0.25,4,slide:1>5,1
503-FFT-remas,14.5,180,12,17.3333,R,7,slide,2,0,1,L2(star),2,4,slide,3,1.0,2,,1
503-FFT-remas,14.5,180,13,17.3333,L,2,star,,0,1,R7(slide),2,7,star,3,1.0,5,slide:4>7,1
503-FFT-remas,14.5,180,13,18.3333,L,3,star,,0,1,R8(slide),2,8,star,3,1.0,6,slide:5>8,1
503-FFT-remas,14.5,180,14,19.5417,R,7,tap,,0,1,,1,5,tap,2,0.25,8,hold:6>None,1
503-FFT-remas,14.5,180,14,19.875,R,7,tap,,0,1,,1,5,tap,2,0.25,8,hold:6>None,1
503-FFT-remas,14.5,180,19,25.5,R,6,tap,,0,1,,1,5,tap,1,0.125,8,hold:1>None,2
503-FFT-remas,14.5,180,27,36.1667,L,3,tap,,0,1,,1,4,tap,1,0.125,1,hold:8>None,2
503-FFT-remas,14.5,180,68,91.6667,L,3,slide,7,0,1,R7(slide),2,7,slide,4,1.0,5,slide:7>3,4
503-FFT-remas,14.5,180,68,91.6667,R,7,slide,3,0,1,L3(slide),2,3,slide,4,1.0,1,slide:3>7,4
503-FFT-remas,14.5,180,71,95.8333,L,3,slide,7,0,1,R4(slide),2,7,slide,4,0.5,5,slide:8>4,4
505-Ultranova-mas,14,156,3,5.3846,L,2,hold,,0,1,,1,6,tap,4,0.5,4,,1
505-Ultranova-mas,14,156,16,25.5769,L,3,tap,,0,1,,1,4,tap,1,0.5,2,hold:5>None,2
505-Ultranova-mas,14,156,16,25.7692,L,2,tap,,0,1,,1,3,tap,1,0.5,1,hold:5>None,2
505-Ultranova-mas,14,156,16,26.1538,L,2,hold,,0,1,,1,1,tap,1,0.5,6,,2
505-Ultranova-mas,14,156,17,27.5,R,7,tap,,0,1,,1,5,hold,2,2.0,6,hold:8>None,2
505-Ultranova-mas,14,156,17,27.6923,R,6,hold,,0,1,,1,7,tap,1,0.5,2,,2
505-Ultranova-mas,14,156,18,28.4615,L,2,tap,,0,1,,1,1,tap,1,0.5,1,hold:6>None,2
505-Ultranova-mas,14,156,25,40.0,L,3,hold,,0,1,R8(star),2,1,slide,2,7.0,1,slide:8>2,2
505-Ultranova-mas,14,156,27,43.0769,R,6,hold,,0,1,L1(star),2,2,slide,4,3.0,5,slide:1>7,2
505-Ultranova-mas,14,156,36,55.6731,L,3,tap,,0,1,,1,7,hold,4,4.75,4,hold:2>None,3
505-Ultranova-mas,14,156,37,57.2115,R,6,tap,,0,1,,1,2,hold,4,4.75,5,hold:7>None,3
505-Ultranova-mas,14,156,69,106.9231,R,7,hold,,0,1,,1,3,tap,4,0.5,5,,5
51-腐れ外道とチョコレゐト-mas,13.7,260,12,11.0769,R,7,hold,,0,1,,1,5,tap,2,1.0,5,,1
51-腐れ外道とチョコレゐト-mas,13.7,260,14,13.1538,L,3,tap,,0,1,,1,7,tap,4,2.0,5,,1
51-腐れ外道とチョコレゐト-mas,13.7,260,15,14.3077,L,3,hold,,0,1,,1,7,hold,4,2.0,7,,1
51-腐れ外道とチョコレゐト-mas,13.7,260,16,15.0,R,6,tap,,0,1,,1,1,hold,3,2.0,3,,1
51-腐れ外道とチョコレゐト-mas,13.7,260,18,17.3077,L,2,tap,,0,1,R3(tap),2,7,tap,3,1.0,6,,1
51-腐れ外道とチョコレゐト-mas,13.7,260,20,18.6923,R,6,tap,,0,1,,1,4,tap,2,1.5,3,,1
51-腐れ外道とチョコレゐト-mas,13.7,260,20,18.9231,L,2,hold,,0,1,,1,7,hold,3,2.0,6,,1
51-腐れ外道とチョコレゐト-mas,13.7,260,21,19.6154,R,7,tap,,0,1,,1,3,tap,4,2.0,2,,1
51-腐れ外道とチョコレゐト-mas,13.7,260,21,19.8462,L,3,hold,,0,1,,1,6,hold,3,2.0,8,,1
51-腐れ外道とチョコレゐト-mas,13.7,260,33,31.1538,L,3,slide,6,0,1,,1,7,slide,4,2.0,7,,2
51-腐れ外道とチョコレゐト-mas,13.7,260,34,32.0769,R,7,slide,3,0,1,,1,2,slide,3,2.0,2,,2
51-腐れ外道とチョコレゐト-mas,13.7,260,36,33.2308,R,6,hold,,0,1,,1,2,slide,4,3.0,3,,2
51-腐れ外道とチョコレゐト-mas,13.7,260,36,33.9231,L,2,tap,,0,1,,1,7,tap,3,2.0,6,,2
51-腐れ外道とチョコレゐト-mas,13.7,260,37,34.1538,R,7,hold,,0,1,,1,3,hold,4,2.0,2,,2
51-腐れ外道とチョコレゐト-mas,13.7,260,37,34.8462,L,3,tap,,0,1,,1,6,tap,3,2.0,5,,2
51-腐れ外道とチョコレゐト-mas,13.7,260,52,48.4615,R,7,star,,0,1,,1,3,slide,4,1.0,7,hold:6>None,3
51-腐れ外道とチョコレゐト-mas,13.7,260,52,48.6923,R,7,slide,2,0,1,,1,7,star,0,1.0,3,,3
51-腐れ外道とチョコレゐト-mas,13.7,260,53,49.3846,R,7,star,,0,1,,1,3,slide,4,1.0,7,hold:5>None,3
51-腐れ外道とチョコレゐト-mas,13.7,260,53,49.6154,R,7,slide,2,0,1,,1,7,star,0,1.0,3,,3
51-腐れ外道とチョコレゐト-mas,13.7,260,56,52.1538,L,2,star,,0,1,,1,6,slide,4,1.0,2,hold:3>None,3
51-腐れ外道とチョコレゐト-mas,13.7,260,56,52.3846,L,2,slide,7,0,1,,1,2,star,0,1.0,6,,3
51-腐れ外道とチョコレゐト-mas,13.7,260,57,53.0769,L,2,star,,0,1,,1,6,slide,4,1.0,2,hold:4>None,3
51-腐れ外道とチョコレゐト-mas,13.7,260,57,53.3077,L,2,slide,7,0,1,,1,2,star,0,1.0,6,,3
51-腐れ外道とチョコレゐト-mas,13.7,260,62,57.4615,R,7,tap,,0,1,,1,2,tap,3,1.0,6,,3
51-腐れ外道とチョコレゐト-mas,13.7,260,62,57.6923,R,6,tap,,0,1,L4(hold),2,7,tap,1,1.0,3,hold:4>None,3
51-腐れ外道とチョコレゐト-mas,13.7,260,63,58.3846,R,6,tap,,0,1,,1,3,tap,3,1.0,7,,3
51-腐れ外道とチョコレゐト-mas,13.7,260,63,58.6154,R,7,tap,,0,1,L1(hold),2,6,tap,1,1.0,2,hold:1>None,3
51-腐れ外道とチョコレゐト-mas,13.7,260,66,60.9231,L,3,tap,,0,1,R2(tap),2,1,tap,2,1.0,6,,3
51-腐れ外道とチョコレゐト-mas,13.7,260,71,65.7692,L,3,hold,,0,1,,1,4,tap,1,5.0,7,,3
51-腐れ外道とチョコレゐト-mas,13.7,260,76,70.1538,R,7,hold,,0,1,,1,8,tap,1,2.0,5,,3
51-腐れ外道とチョコレゐト-mas,13.7,260,77,71.3077,L,3,tap,,0,1,,1,4,tap,1,1.5,5,,4
51-腐れ外道とチョコレゐト-mas,13.7,260,78,72.2308,R,6,tap,,0,1,,1,5,tap,1,1.5,4,,4
51-腐れ外道とチョコレゐト-mas,13.7,260,80,73.8462,R,6,hold,,0,2,,1,2,tap,4,2.0,8,,4
51-腐れ外道とチョコレゐト-mas,13.7,260,81,75.0,L,2,tap,,0,1,,1,1,tap,1,1.5,8,,4
51-腐れ外道とチョコレゐト-mas,13.7,260,89,82.1538,L,3,tap,,0,1,R2(star),2,6,slide,3,3.0,4,slide:2>7,4
51-腐れ外道とチョコレゐト-mas,13.7,260,92,85.3846,R,6,star,,0,1,L7(tap),2,2,slide,4,1.0,6,,4
51-腐れ外道とチョコレゐト-mas,13.7,260,92,85.6154,R,6,slide,3,0,1,L7(tap),2,6,star,0,1.0,2,,4
51-腐れ外道とチョコレゐト-mas,13.7,260,93,86.3077,R,6,star,,0,1,L7(tap),2,2,slide,4,1.0,6,,4
51-腐れ外道とチョコレゐト-mas,13.7,260,93,86.5385,R,6,slide,3,0,1,L7(tap),2,6,star,0,1.0,2,,4
51-腐れ外道とチョコレゐト-mas,13.7,260,96,89.0769,L,3,star,,0,1,R2(tap),2,7,slide,4,1.0,3,,4
51-腐れ外道とチョコレゐト-mas,13.7,260,96,89.3077,L,3,slide,6,0,1,R2(tap),2,3,star,0,1.0,7,,4
51-腐れ外道とチョコレゐト-mas,13.7,260,97,90.0,L,3,star,,0,1,R2(tap),2,7,slide,4,1.0,3,,4
51-腐れ外道とチョコレゐト-mas,13.7,260,97,90.2308,L,3,slide,6,0,1,R2(tap),2,3,star,0,1.0,7,,4
51-腐れ外道とチョコレゐト-mas,13.7,260,102,94.3846,R,7,tap,,0,1,,1,2,tap,3,1.0,6,,4
51-腐れ外道とチョコレゐト-mas,13.7,260,102,94.6154,R,6,tap,,0,1,L4(hold),2,7,tap,1,1.0,3,hold:4>None,4
51-腐れ外道とチョコレゐト-mas,13.7,260,103,95.3077,R,6,tap,,0,1,,1,3,tap,3,1.0,7,,5
51-腐れ外道とチョコレゐト-mas,13.7,260,103,95.5385,R,7,tap,,0,1,L1(hold),2,6,tap,1,1.0,2,hold:1>None,5
51-腐れ外道とチョコレゐト-mas,13.7,260,107,99.2308,R,7,hold,,0,1,,1,2,tap,3,2.0,5,,5
51-腐れ外道とチョコレゐト-mas,13.7,260,110,101.5385,L,3,tap,,1,1,,1,1,hold,2,5.0,6,,5
51-腐れ外道とチョコレゐト-mas,13.7,260,119,110.0769,L,2,hold,,0,1,,1,4,tap,2,3.0,5,,5
512-夜明けまであと３秒-mas,14,182,1,2.1469,R,6,tap,,0,1,,1,2,tap,4,0.667,3,,1
512-夜明けまであと３秒-mas,14,182,1,2.4859,L,2,tap,,0,1,,1,7,tap,3,0.667,6,,1
512-夜明けまであと３秒-mas,14,182,3,4.8588,R,6,tap,,0,1,,1,2,tap,4,0.667,3,,1
512-夜明けまであと３秒-mas,14,182,3,5.1977,L,2,tap,,0,1,,1,7,tap,3,0.667,6,,1
512-夜明けまであと３秒-mas,14,182,5,7.5706,R,6,tap,,0,1,,1,2,tap,4,0.667,3,,1
512-夜明けまであと３秒-mas,14,182,5,7.9096,L,2,tap,,0,1,,1,7,tap,3,0.667,4,,1
512-夜明けまであと３秒-mas,14,182,6,9.2655,L,3,tap,,0,1,,1,7,tap,4,0.667,6,,1
512-夜明けまであと３秒-mas,14,182,8,11.965,L,2,tap,,0,1,,1,6,tap,4,0.667,5,,1
512-夜明けまであと３秒-mas,14,182,9,12.954,R,7,tap,,0,1,,1,3,tap,4,0.667,2,,1
512-夜明けまであと３秒-mas,14,182,9,13.2837,L,3,tap,,0,1,,1,6,tap,3,0.667,1,,1
512-夜明けまであと３秒-mas,14,182,10,14.2727,R,7,tap,,0,1,,1,5,tap,2,0.667,1,,1
512-夜明けまであと３秒-mas,14,182,10,14.6023,L,2,tap,,0,1,,1,6,tap,4,0.667,5,,1
512-夜明けまであと３秒-mas,14,182,11,15.5914,R,7,tap,,0,1,,1,3,tap,4,0.667,2,,1
512-夜明けまであと３秒-mas,14,182,12,16.3606,R,7,tap,,0,1,,1,1,tap,2,0.667,5,,1
512-夜明けまであと３秒-mas,14,182,12,16.91,L,2,tap,,0,1,,1,4,tap,2,0.667,8,,1
512-夜明けまであと３秒-mas,14,182,12,17.2397,R,7,tap,,0,1,,1,3,tap,4,0.667,4,,1
512-夜明けまであと３秒-mas,14,182,13,18.2287,L,2,tap,,0,1,,1,6,tap,4,0.667,7,,1
512-夜明けまであと３秒-mas,14,182,13,18.5584,R,6,tap,,0,1,,1,3,tap,3,0.667,8,,1
512-夜明けまであと３秒-mas,14,182,14,19.5474,L,2,tap,,0,1,,1,4,tap,2,0.667,5,,1
512-夜明けまであと３秒-mas,14,182,14,19.8771,R,6,tap,,0,1,,1,3,tap,3,0.667,2,,1
512-夜明けまであと３秒-mas,14,182,15,20.2067,L,3,tap,,0,1,,1,7,tap,4,0.667,6,,1
512-夜明けまであと３秒-mas,14,182,15,20.5364,R,7,tap,,0,1,,1,4,tap,3,0.667,3,,1
512-夜明けまであと３秒-mas,14,182,16,21.6353,R,6,tap,,0,1,,1,4,tap,2,0.667,8,,1
512-夜明けまであと３秒-mas,14,182,29,39.5474,L,3,tap,,0,1,,1,4,tap,1,0.25,1,slide:3>7,2
512-夜明けまであと３秒-mas,14,182,32,42.8441,L,3,tap,,0,1,,1,4,tap,1,0.25,8,,2
512-夜明けまであと３秒-mas,14,182,36,48.2837,R,7,tap,,0,1,L6(tap),2,4,tap,3,0.75,8,,2
512-夜明けまであと３秒-mas,14,182,40,54.0529,L,2,slide,4,0,1,R4(tap),2,6,slide,4,1.0,7,,3
512-夜明けまであと３秒-mas,14,182,47,63.1188,R,7,star,,0,1,,1,1,slide,2,2.0,7,slide:4>6,3
512-夜明けまであと３秒-mas,14,182,47,63.4485,R,7,slide,3,0,1,,1,7,star,0,1.0,1,,3
512-夜明けまであと３秒-mas,14,182,48,64.3826,L,2,hold,,0,1,,1,8,tap,2,0.333,6,,3
512-夜明けまであと３秒-mas,14,182,49,65.4265,R,7,star,,0,2,,1,3,slide,4,0.5,7,hold:2>None,3
512-夜明けまであと３秒-mas,14,182,49,65.6738,R,7,tap,,0,2,,1,7,star,0,0.75,7,hold:2>None,3
512-夜明けまであと３秒-mas,14,182,49,65.7562,R,7,slide,4,0,1,,1,7,tap,0,0.25,3,hold:2>None,3
512-夜明けまであと３秒-mas,14,182,50,67.0199,R,7,hold,,0,1,,1,5,tap,2,0.333,3,,3
512-夜明けまであと３秒-mas,14,182,51,68.0639,L,2,star,,0,2,,1,6,slide,4,0.5,2,hold:7>None,3
512-夜明けまであと３秒-mas,14,182,51,68.3111,L,2,tap,,0,2,,1,2,star,0,0.75,2,hold:7>None,3
512-夜明けまであと３秒-mas,14,182,51,68.3936,L,2,slide,5,0,1,,1,2,tap,0,0.25,6,hold:7>None,3
512-夜明けまであと３秒-mas,14,182,52,69.6573,L,2,hold,,0,1,,1,4,tap,2,0.333,6,,3
512-夜明けまであと３秒-mas,14,182,53,70.7012,R,7,star,,0,2,,1,3,slide,4,0.5,7,hold:2>None,3
512-夜明けまであと３秒-mas,14,182,53,70.9485,R,7,tap,,0,2,,1,7,star,0,0.75,7,hold:2>None,3
512-夜明けまであと３秒-mas,14,182,53,71.0309,R,7,slide,4,0,1,,1,7,tap,0,0.25,3,hold:2>None,3
512-夜明けまであと３秒-mas,14,182,55,74.0804,R,6,hold,,0,1,L7(hold),2,5,hold,1,0.75,8,hold:7>None,3
512-夜明けまであと３秒-mas,14,182,57,76.4705,R,7,star,,0,2,,1,2,slide,3,0.5,7,hold:4>None,3
512-夜明けまであと３秒-mas,14,182,57,76.7177,R,7,tap,,0,2,,1,7,star,0,0.75,7,hold:4>None,3
512-夜明けまであと３秒-mas,14,182,57,76.8001,R,7,slide,2,0,1,,1,7,tap,0,0.25,3,hold:4>None,3
512-夜明けまであと３秒-mas,14,182,58,77.4595,R,7,tap,,0,1,,1,3,slide,4,0.5,2,,3
512-夜明けまであと３秒-mas,14,182,63,83.9705,L,2,hold,,0,1,R4(hold),2,1,hold,1,0.75,7,hold:4>None,4
512-夜明けまであと３秒-mas,14,182,66,88.1188,R,6,tap,,0,1,,1,2,tap,4,0.667,3,,4
512-夜明けまであと３秒-mas,14,182,66,88.4485,L,2,tap,,0,1,,1,7,tap,3,0.667,6,,4
512-夜明けまであと３秒-mas,14,182,68,90.7562,R,6,tap,,0,1,,1,2,tap,4,0.667,3,,4
512-夜明けまであと３秒-mas,14,182,68,91.0859,L,2,tap,,0,1,,1,7,tap,3,0.667,6,,4
512-夜明けまであと３秒-mas,14,182,70,93.3936,R,6,tap,,0,1,,1,2,tap,4,0.667,3,,4
512-夜明けまであと３秒-mas,14,182,70,93.7232,L,2,tap,,0,1,,1,7,tap,3,0.667,4,,4
512-夜明けまであと３秒-mas,14,182,71,95.0419,L,3,tap,,0,1,,1,7,tap,4,0.667,6,,4
512-夜明けまであと３秒-mas,14,182,72,95.3716,R,7,tap,,0,1,,1,2,tap,3,0.667,5,,4
512-夜明けまであと３秒-mas,14,182,72,96.0309,R,6,tap,,0,1,,1,3,tap,3,0.667,4,,4
512-夜明けまであと３秒-mas,14,182,72,96.3606,L,3,tap,,0,1,,1,7,tap,4,0.667,5,,4
512-夜明けまであと３秒-mas,14,182,73,96.8001,L,3,tap,,0,1,,1,5,tap,2,0.667,1,,4
512-夜明けまであと３秒-mas,14,182,73,97.4595,L,2,tap,,0,1,,1,4,tap,2,0.667,4,,4
512-夜明けまであと３秒-mas,14,182,74,98.3386,L,2,tap,,0,1,,1,4,tap,2,0.667,8,,4
512-夜明けまであと３秒-mas,14,182,80,106.1408,L,3,tap,,0,1,,1,4,tap,1,0.25,1,slide:3>7,5
512-夜明けまであと３秒-mas,14,182,86,114.8771,R,7,tap,,0,1,L6(tap),2,4,tap,3,0.75,8,,5
516-幸せになれる隠しコマンドがあるらしい-mas,14,142,5,8.4507,R,6,tap,,0,1,,1,5,tap,1,1.0,3,hold:7>None,1
516-幸せになれる隠しコマンドがあるらしい-mas,14,142,6,10.1408,L,3,tap,,0,1,R2(tap),2,7,tap,4,2.0,5,,1
516-幸せになれる隠しコマンドがあるらしい-mas,14,142,6,11.4085,L,2,tap,,0,1,R3(tap),2,8,tap,2,1.0,2,,1
